people_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,followthemoney_eid,votesmart_id,opensecrets_id,ballotpedia,knowwho_pid,committee_id
11802,"Frank Guinta",Frank,C.,Guinta,,,2,R,1,Rep,HD-NH-1,6594570,42946,N00030801,Frank_Guinta,0,0
11803,"Kristi Noem",Kristi,L.,Noem,,,2,R,1,Rep,HD-SD,6669590,58189,N00032022,Kristi_Noem,0,0
11804,"Steven Palazzo",Steven,M.,Palazzo,,,2,R,1,Rep,HD-MS-4,6673196,69521,N00031958,Steven_Palazzo,249791,0
11806,"Joseph Heck",Joseph,J.,Heck,,,2,R,1,Rep,HD-NV-3,6665883,44082,N00031244,Joe_Heck,227661,0
11807,"David Cicilline",David,N.,Cicilline,,,1,D,1,Rep,HD-RI-1,6441236,7349,N00032019,David_Cicilline,198593,0
11867,"William Keating",William,R.,Keating,,Bill,1,D,1,Rep,HD-MA-9,17657478,4743,N00031933,Bill_Keating,286684,0
11893,"Rand Paul",Rand,,Paul,,,2,R,2,Sen,SD-KY,9337758,117285,N00030836,Rand_Paul,285781,0
11905,"Pat Toomey",Pat,,Toomey,,,2,R,2,Sen,SD-PA,4944091,24096,N00001489,Pat_Toomey,159045,0
11907,"Ron Johnson",Ron,,Johnson,,,2,R,2,Sen,SD-WI,2938769,126217,N00032546,Ron_Johnson_(Wisconsin),309565,0
11909,"Mike Lee",Mike,,Lee,,,2,R,2,Sen,SD-UT,19890610,66395,N00031696,Mike_Lee_(Utah),268656,0
11910,"Marco Rubio",Marco,,Rubio,,,2,R,2,Sen,SD-FL,12999040,1601,N00030612,Marco_Rubio,193597,0
11966,"Rob Portman",Rob,,Portman,,,2,R,2,Sen,SD-OH,3094681,27008,N00003682,Rob_Portman,159002,0
11967,"Daniel Coats",Daniel,,Coats,,,2,R,2,Sen,SD-IN,5312353,53291,N00003845,Dan_Coats,286556,0
11969,"Kelly Ayotte",Kelly,,Ayotte,,,2,R,2,Sen,SD-NH,137570,42352,N00030980,Kelly_Ayotte,244487,0
11971,"John Hoeven",John,,Hoeven,,,2,R,2,Sen,SD-ND,144736,41788,N00031688,John_Hoeven,209683,0
12191,"John Carney",John,,Carney,,,1,D,1,Rep,HD-DE,6415549,53658,N00030736,John_Carney_Jr.,209633,0
13187,"Janice Hahn",Janice,,Hahn,,,1,D,1,Rep,HD-CA-44,6498773,70502,N00006806,Janice_Hahn,348092,0
13318,"Mark Amodei",Mark,E.,Amodei,,,2,R,1,Rep,HD-NV-2,6596644,12537,N00031177,Mark_Amodei,197540,0
13869,"Suzanne Bonamici",Suzanne,,Bonamici,,,1,D,1,Rep,HD-OR-1,339835,59641,N00033474,Suzanne_Bonamici,249764,0
14026,"Thomas Massie",Thomas,,Massie,,,2,R,1,Rep,HD-KY-4,9195688,132068,N00034041,Thomas_Massie,391510,0
14071,"Donald Payne",Donald,,Payne,Jr.,,1,D,1,Rep,HD-NJ-10,17658196,26957,N00034639,Donald_Payne_Jr.,409583,0
14081,"Brian Schatz",Brian,,Schatz,,,1,D,2,Sen,SD-HI,6397188,17852,N00028138,Brian_Schatz,193945,0
14082,"Joyce Beatty",Joyce,,Beatty,,,1,D,1,Rep,HD-OH-3,2954872,2427,N00033904,Joyce_Beatty,197852,0
14083,"Doug Collins",Doug,,Collins,,,2,R,1,Rep,HD-GA-9,6671754,67851,N00033518,Doug_Collins,249158,0
14084,"Richard Hudson",Richard,,Hudson,,,2,R,1,Rep,HD-NC-8,6611759,136448,N00033630,Richard_Hudson,161542,0
14085,"Grace Meng",Grace,,Meng,,,1,D,1,Rep,HD-NY-6,4676224,69157,N00034547,Grace_Meng,271828,0
14086,"Richard Nolan",Richard,M.,Nolan,,,1,D,1,Rep,HD-MN-8,6255786,138505,N00021207,Rick_Nolan,378711,0
14090,"Suzan DelBene",Suzan,,DelBene,,,1,D,1,Rep,HD-WA-1,2610675,126272,N00030693,Suzan_DelBene,284676,0
14135,"Chris Collins",Chris,,Collins,,,2,R,1,Rep,HD-NY-27,4978019,139770,N00001285,Chris_Collins_(New_York),413516,0
14136,"Elizabeth Esty",Elizabeth,H.,Esty,,,1,D,1,Rep,HD-CT-5,12998330,72826,N00033217,Elizabeth_Esty,272156,0
14137,"Hakeem Jeffries",Hakeem,S.,Jeffries,,,1,D,1,Rep,HD-NY-8,13009236,55285,N00033640,Hakeem_Jeffries,250929,0
14138,"Sean Maloney",Sean,Patrick,Maloney,,,1,D,1,Rep,HD-NY-18,4512254,139760,N00034277,Sean_Maloney,413491,0
14672,"Jack Evans",Jack,,Evans,,,1,D,2,Sen,SD-002,5195175,72044,,Jack_Evans,210009,0
14676,"Mary Cheh",Mary,M.,Cheh,,,1,D,2,Sen,SD-003,19471341,72047,,Mary_Cheh,251959,0
14679,"Phil Mendelson",Phil,,Mendelson,,,1,D,2,Sen,SD-000,19506612,167065,,Phil_Mendelson,210019,0
14682,"Yvette Alexander",Yvette,,Alexander,,,1,D,2,Sen,SD-007,23425053,72081,,Yvette_Alexander_(District_of_Columbia),255546,0
14683,"Kenyan McDuffie",Kenyan,,McDuffie,,,1,D,2,Sen,SD-005,4760562,72072,,Kenyan_McDuffie,423120,0
14882,"Julia Brownley",Julia,,Brownley,,,1,D,1,Rep,HD-CA-26,1256839,59904,N00034254,Julia_Brownley,248455,0
14884,"Matthew Cartwright",Matthew,A.,Cartwright,,,1,D,1,Rep,HD-PA-17,15013323,136236,N00034128,Matt_Cartwright,392004,0
14886,"Paul Cook",Paul,,Cook,,,2,R,1,Rep,HD-CA-8,6553062,58121,N00034224,Paul_Cook_(California),248491,0
14887,"Tom Cotton",Tom,,Cotton,,,2,R,2,Sen,HD-AR-4,13607871,135651,N00033363,Tom_Cotton,378517,0
14888,"Kevin Cramer",Kevin,,Cramer,,,2,R,1,Rep,SD-ND,13010662,444,N00004614,Kevin_Cramer,240471,0
14889,"Steve Daines",Steve,,Daines,,,2,R,2,Sen,SD-MT,7687176,135720,N00033054,Steve_Daines,378524,0
14891,"Ron DeSantis",Ron,,DeSantis,,,2,R,1,Rep,HD-FL-6,17657831,137630,N00034746,Ron_DeSantis,424820,0
14893,"Lois Frankel",Lois,,Frankel,,,1,D,1,Rep,HD-FL-22,12998905,8102,N00002893,Lois_Frankel,193594,0
14897,"George Holding",George,,Holding,,,2,R,1,Rep,HD-NC-13,6367035,136462,N00033399,George_Holding,316283,0
14898,"Jared Huffman",Jared,,Huffman,,,1,D,1,Rep,HD-CA-2,13008447,59849,N00033030,Jared_Huffman,248432,0
14900,"Alan Lowenthal",Alan,S.,Lowenthal,,,1,D,1,Rep,HD-CA-47,2422636,16469,N00033274,Alan_Lowenthal,193083,0
14902,"Mark Meadows",Mark,,Meadows,,,2,R,1,Rep,HD-NC-11,5904346,136459,N00033631,Mark_Meadows_(North_Carolina),378689,0
14903,"Markwayne Mullin",Markwayne,,Mullin,,,2,R,1,Rep,HD-OK-2,12013169,135898,N00033410,Markwayne_Mullin,378700,0
14905,"Beto O'Rourke",Beto,,O'Rourke,,,1,D,1,Rep,HD-TX-16,17658418,78533,N00033540,Beto_O%27Rourke,378713,0
14906,"Scott Perry",Scott,,Perry,,,2,R,1,Rep,HD-PA-4,13005805,59980,N00034120,Scott_Perry,248703,0
14907,"Robert Pittenger",Robert,,Pittenger,,,2,R,1,Rep,HD-NC-9,5956762,41272,N00034416,Robert_Pittenger,212024,0
14909,"Tom Rice",Tom,,Rice,,,2,R,1,Rep,HD-SC-7,17658351,11763,N00033832,Tom_Rice_(South_Carolina),392043,0
14912,"Keith Rothfus",Keith,J.,Rothfus,,,2,R,1,Rep,HD-PA-12,15328020,119466,N00031253,Keith_Rothfus,284990,0
14915,"Matt Salmon",Matt,,Salmon,,,2,R,1,Rep,HD-AZ-5,16631721,22184,N00006446,Matt_Salmon,158712,0
14918,"Chris Stewart",Chris,,Stewart,,,2,R,1,Rep,HD-UT-2,17658507,135930,N00033932,Chris_Smith_(New_Jersey),392415,0
14920,"Juan Vargas",Juan,,Vargas,,,1,D,1,Rep,HD-CA-51,622640,29100,N00007021,Juan_Vargas,143356,0
14921,"Jackie Walorski",Jackie,,Walorski,,,2,R,1,Rep,HD-IN-2,6659187,34205,N00031226,Jackie_Walorski,227370,0
14922,"Randy Weber",Randy,K.,Weber,Sr.,,2,R,1,Rep,HD-TX-14,13006857,102026,N00033539,Randy_Weber,269711,0
14923,"Brad Wenstrup",Brad,R.,Wenstrup,,,2,R,1,Rep,HD-OH-2,2596103,135326,N00033310,Brad_Wenstrup,378835,0
14924,"Roger Williams",Roger,,Williams,,,2,R,1,Rep,HD-TX-25,17658466,50112,N00030602,Roger_Williams_(Texas),244512,0
14925,"Ted Yoho",Ted,S.,Yoho,,,2,R,1,Rep,HD-FL-3,17657842,137622,N00033220,Ted_Yoho,378855,0
15051,"Garland Barr",Garland,,Barr,,Andy,2,R,1,Rep,HD-KY-6,9192076,117290,N00031233,Andy_Barr,284674,0
15053,"Tammy Duckworth",Tammy,,Duckworth,,,1,D,1,Rep,SD-IL,17658669,57442,N00027860,Tammy_Duckworth,264841,0
15054,"Tulsi Gabbard",Tulsi,,Gabbard,,,1,D,1,Rep,HD-HI-2,6401344,129306,N00033281,Tulsi_Gabbard,378573,0
15204,"Daniel Kildee",Daniel,T.,Kildee,,,1,D,1,Rep,HD-MI-5,520771,136102,N00033395,Dan_Kildee,294255,0
15205,"Ami Bera",Ami,,Bera,,,1,D,1,Rep,HD-CA-7,12556998,120030,N00030717,Ami_Bera,284011,0
15206,"Rodney Davis",Rodney,,Davis,,,2,R,1,Rep,HD-IL-13,3054746,9622,N00034784,Rodney_Davis_(Illinois),160440,0
15207,"John Delaney",John,K.,Delaney,,,1,D,1,Rep,HD-MD-6,4985632,135143,N00033897,John_Delaney,391562,0
15212,"Jim Bridenstine",Jim,,Bridenstine,,,2,R,1,Rep,HD-OK-1,17658289,135894,N00033532,Jim_Bridenstine,378486,0
15213,"Susan Brooks",Susan,,Brooks,,,2,R,1,Rep,HD-IN-5,17657978,135988,N00033495,Susan_Brooks,378487,0
15214,"Cheri Bustos",Cheri,,Bustos,,,1,D,1,Rep,HD-IL-17,15306815,134964,N00033390,Cheri_Bustos,378493,0
15216,"Joaquin Castro",Joaquin,,Castro,,,1,D,1,Rep,HD-TX-20,6396620,49227,N00033316,Joaquin_Castro,212619,0
15217,"Tony Cardenas",Tony,,Cardenas,,,1,D,1,Rep,HD-CA-29,17657742,9754,N00033373,Tony_C%C3%A1rdenas,193068,0
15223,"Denny Heck",Denny,,Heck,,,1,D,1,Rep,HD-WA-10,2606434,126058,N00031557,Denny_Heck,284686,0
15224,"David Joyce",David,,Joyce,,,2,R,1,Rep,HD-OH-14,14885217,143052,N00035007,David_Joyce,439365,0
15225,"Joseph Kennedy",Joseph,,Kennedy,,,1,D,1,Rep,HD-MA-4,17658014,116845,N00034044,Joseph_Kennedy_III,397746,0
15226,"Derek Kilmer",Derek,,Kilmer,,,1,D,1,Rep,HD-WA-6,1230035,51516,N00034453,Derek_Kilmer,226622,0
15227,"Ann Kuster",Ann,M.,Kuster,,,1,D,1,Rep,HD-NH-2,9794994,122256,N00030875,Annie_Kuster,284835,0
15228,"Doug LaMalfa",Doug,,LaMalfa,,,2,R,1,Rep,HD-CA-1,1560957,29713,N00033987,Doug_LaMalfa,211738,0
15229,"Michelle Lujan Grisham",Michelle,,"Lujan Grisham",,,1,D,1,Rep,HD-NM-1,14043056,102404,N00029400,Michelle_Lujan_Grisham,378591,0
15230,"Luke Messer",Luke,,Messer,,,2,R,1,Rep,HD-IN-6,6659146,33997,N00012546,Luke_Messer,216650,0
15231,"Patrick Murphy",Patrick,,Murphy,,,1,D,1,Rep,HD-FL-18,323583,137652,N00033091,Patrick_Murphy_(Florida),378703,0
15234,"Mark Pocan",Mark,,Pocan,,,1,D,1,Rep,HD-WI-2,17658558,26238,N00033549,Mark_Pocan,199986,0
15235,"Scott Peters",Scott,H.,Peters,,,1,D,1,Rep,HD-CA-52,14148706,70351,N00033591,Scott_Peters,378729,0
15236,"Raul Ruiz",Raul,,Ruiz,,,1,D,1,Rep,HD-CA-36,17657757,136407,N00033510,Raul_Ruiz,291125,0
15237,"Krysten Sinema",Krysten,,Sinema,,,1,D,1,Rep,SD-AZ,6459171,28338,N00033983,Kyrsten_Sinema,227495,0
15238,"Eric Swalwell",Eric,,Swalwell,,,1,D,1,Rep,HD-CA-15,15742560,129529,N00033508,Eric_Swalwell,378800,0
15239,"Mark Takano",Mark,,Takano,,,1,D,1,Rep,HD-CA-41,17657771,22337,N00006701,Mark_Takano,378804,0
15240,"David Valadao",David,G.,Valadao,,,2,R,1,Rep,HD-CA-21,13008587,120200,N00033367,David_Valadao,289367,0
15241,"Marc Veasey",Marc,A.,Veasey,,,1,D,1,Rep,HD-TX-33,6453720,49671,N00033839,Marc_Veasey,228540,0
15242,"Filemon Vela",Filemon,,Vela,,,1,D,1,Rep,HD-TX-34,17658451,137719,N00034349,Filemon_Vela_(Texas_U.S._representative),405531,0
15243,"Ann Wagner",Ann,,Wagner,,,2,R,1,Rep,HD-MO-2,4493676,136083,N00033106,Ann_Wagner,378827,0
15313,"Ted Cruz",Ted,,Cruz,,,2,R,2,Sen,SD-TX,210204,135705,N00033085,Ted_Cruz,378522,0
15315,"Deb Fischer",Deb,,Fischer,,,2,R,2,Sen,SD-NE,13012823,41963,N00033443,Deb_Fischer,228296,0
15318,"Heidi Heitkamp",Heidi,,Heitkamp,,,1,D,2,Sen,SD-ND,2111551,41716,N00033782,Heidi_Heitkamp,391869,0
15348,"Angus King",Angus,S.,King,Jr.,,3,I,2,Sen,SD-ME,1792907,22381,N00034580,Angus_King,209655,0
15350,"Elizabeth Warren",Elizabeth,,Warren,,,1,D,2,Sen,SD-MA,1789719,141272,N00033492,Elizabeth_Warren,309189,0
15418,"Tim Kaine",Tim,,Kaine,,,1,D,2,Sen,SD-VA,5743146,50772,N00033177,Tim_Kaine,140385,0
15940,"Anita Bonds",Anita,,Bonds,,,1,D,2,Sen,SD-000,8971711,144344,,Anita_Bonds,451768,0
15941,"David Grosso",David,,Grosso,,,1,D,2,Sen,SD-000,19471377,72089,,David_Grosso,252366,0
16022,"Robin Kelly",Robin,,Kelly,,,1,D,1,Rep,HD-IL-2,2665398,33384,N00035215,Robin_Kelly,212680,0
16031,"Mark Sanford",Mark,,Sanford,,,2,R,1,Rep,HD-SC-1,6574045,21991,N00002424,Mark_Sanford_(South_Carolina),213216,0
16037,"Jason Smith",Jason,T.,Smith,,,2,R,1,Rep,HD-MO-8,6669122,59318,N00035282,Jason_Smith_(Missouri_representative),243054,0
16055,"Cory Booker",Cory,A.,Booker,,,1,D,2,Sen,SD-NJ,1987417,76151,N00035267,Cory_Booker,462025,0
16065,"Katherine Clark",Katherine,M.,Clark,,,1,D,1,Rep,HD-MA-5,20536475,35858,N00035278,Katherine_Clark,263010,0
16101,"Bradley Byrne",Bradley,,Byrne,,,2,R,1,Rep,HD-AL-1,6583839,27584,N00035380,Bradley_Byrne,212089,0
16236,"David Jolly",David,W.,Jolly,,,2,R,1,Rep,HD-FL-13,614118,146146,N00035717,David_Jolly,476590,0
16257,"Curt Clawson",Curt,,Clawson,,,2,R,1,Rep,HD-FL-19,24398239,148899,N00035854,Curt_Clawson,484474,0
16269,"Donald Norcross",Donald,,Norcross,,,1,D,1,Rep,HD-NJ-1,6498707,116277,N00036154,Donald_Norcross,282657,0
16270,"Dave Brat",Dave,,Brat,,,2,R,1,Rep,HD-VA-7,24351695,152270,N00036013,David_Brat,483772,0
16271,"Alma Adams",Alma,S.,Adams,,,1,D,1,Rep,HD-NC-12,5890773,5935,N00035451,Alma_Adams,196595,0
16440,"Elissa Silverman",Elissa,,Silverman,,,3,I,2,Sen,SD-000,19486941,167066,,Elissa_Silverman,508476,0
16441,"Charles Allen",Charles,,Allen,,,1,D,2,Sen,SD-006,19476234,144345,,Charles_Allen_(District_of_Columbia),273764,0
16442,"Brianne Nadeau",Brianne,,Nadeau,,,1,D,2,Sen,SD-001,32094383,72038,,Brianne_Nadeau,251483,0
16447,"Rick Allen",Rick,W.,Allen,,,2,R,1,Rep,HD-GA-12,6939101,136062,N00032240,Rick_Allen,378450,0
16448,"Brad Ashford",Brad,,Ashford,,,1,D,1,Rep,HD-NE-2,6561657,56766,N00005293,Brad_Ashford,248919,0
16449,"Brian Babin",Brian,,Babin,,,2,R,1,Rep,HD-TX-36,11282531,360,N00005736,Brian_Babin,481703,0
16450,"Mike Bishop",Mike,,Bishop,,,2,R,1,Rep,HD-MI-8,1603105,152471,N00036449,Michael_Bishop_(Michigan),195690,0
16451,"Rod Blum",Rod,,Blum,,,2,R,1,Rep,HD-IA-1,3203235,135714,N00033744,Rod_Blum,378476,0
16452,"Mike Bost",Mike,,Bost,,,2,R,1,Rep,HD-IL-12,6577297,6302,N00035420,Mike_Bost,194400,0
16453,"Ken Buck",Ken,,Buck,,,2,R,1,Rep,HD-CO-4,12004621,125319,N00030829,Ken_Buck,285181,0
16454,"Earl Carter",Earl,L.,Carter,,Buddy,2,R,1,Rep,HD-GA-1,6806386,32085,N00035346,Earl_%22Buddy%22_Carter,228474,0
16455,"Barbara Comstock",Barbara,,Comstock,,,2,R,1,Rep,HD-VA-10,6680418,112252,N00036023,Barbara_Comstock,282950,0
16456,"Ryan Costello",Ryan,A.,Costello,,,2,R,1,Rep,HD-PA-6,23442796,133557,N00031064,Ryan_Costello,288232,0
16457,"Carlos Curbelo",Carlos,,Curbelo,,,2,R,1,Rep,HD-FL-26,364479,137676,N00035403,Carlos_Curbelo,282520,0
16458,"Tom Emmer",Tom,,Emmer,,,2,R,1,Rep,HD-MN-6,12996955,38894,N00035440,Tom_Emmer,227769,0
16459,"Gwen Graham",Gwen,,Graham,,,1,D,1,Rep,HD-FL-2,25004777,146129,N00035688,Gwen_Graham,474480,0
16460,"Glenn Grothman",Glenn,,Grothman,,,2,R,1,Rep,HD-WI-6,2927726,3493,N00036409,Glenn_Grothman,199967,0
16461,"Cresent Hardy",Cresent,,Hardy,,,2,R,1,Rep,HD-NV-4,13009059,121872,N00035628,Cresent_Hardy,0,0
16462,"Jody Hice",Jody,B.,Hice,,,2,R,1,Rep,HD-GA-10,6805581,122246,N00032243,Jody_Hice,286516,0
16463,"French Hill",French,,Hill,,,2,R,1,Rep,HD-AR-2,9620575,146290,N00035792,French_Hill,475052,0
16464,"Will Hurd",Will,,Hurd,,,2,R,1,Rep,HD-TX-23,11895912,116911,N00031417,Will_Hurd,285248,0
16465,"Evan Jenkins",Evan,H.,Jenkins,,,2,R,1,Rep,HD-WV-3,7511614,8297,N00035531,Evan_Jenkins,200049,0
16466,"John Katko",John,,Katko,,,2,R,1,Rep,HD-NY-24,23598676,152546,N00035934,John_Katko,372325,0
16467,"Stephen Knight",Stephen,,Knight,,,2,R,1,Rep,HD-CA-25,13008615,71098,N00035820,Stephen_Knight,267746,0
16468,"Barry Loudermilk",Barry,,Loudermilk,,,2,R,1,Rep,HD-GA-11,12999116,31618,N00035347,Barry_Loudermilk,228409,0
16469,"Mia Love",Mia,B.,Love,,,2,R,1,Rep,HD-UT-4,17658514,135957,N00033842,Mia_Love,392417,0
16470,"Thomas MacArthur",Thomas,,MacArthur,,,2,R,1,Rep,HD-NJ-3,196708,152113,N00036155,Tom_MacArthur,489167,0
16471,"John Moolenaar",John,R.,Moolenaar,,,2,R,1,Rep,HD-MI-4,609969,37676,N00036275,John_Moolenaar,212920,0
16472,"Alexander Mooney",Alexander,,Mooney,,,2,R,1,Rep,HD-WV-2,1280122,19114,N00033814,Alexander_Mooney,195200,0
16473,"Dan Newhouse",Dan,,Newhouse,,,2,R,1,Rep,HD-WA-4,2971537,51522,N00036403,Dan_Newhouse,211847,0
16474,"Bruce Poliquin",Bruce,,Poliquin,,,2,R,1,Rep,HD-ME-2,6680655,120909,N00034584,Bruce_Poliquin,332312,0
16475,"John Ratcliffe",John,,Ratcliffe,,,2,R,1,Rep,HD-TX-4,18661779,147381,N00035972,John_Ratcliffe,478372,0
16476,"David Rouzer",David,,Rouzer,,,2,R,1,Rep,HD-NC-7,5876933,102964,N00033527,David_Rouzer,164497,0
16477,"Elise Stefanik",Elise,,Stefanik,,,2,R,1,Rep,HD-NY-21,21236694,152539,N00035523,Elise_Stefanik,247560,0
16478,"David Trott",David,,Trott,,,2,R,1,Rep,HD-MI-11,14515774,152477,N00035607,David_Trott,468215,0
16479,"Mimi Walters",Mimi,,Walters,,,2,R,1,Rep,HD-CA-45,13008846,29346,N00035391,Mimi_Walters,226571,0
16480,"Bruce Westerman",Bruce,,Westerman,,,2,R,1,Rep,HD-AR-4,6682617,119120,N00035527,Bruce_Westerman,290802,0
16481,"David Young",David,,Young,,,2,R,1,Rep,HD-IA-3,6056851,155218,N00035509,David_Young_(Iowa),236278,0
16482,"Lee Zeldin",Lee,,Zeldin,,,2,R,1,Rep,HD-NY-1,6684704,110252,N00029404,Lee_Zeldin,267328,0
16483,"Ryan Zinke",Ryan,,Zinke,,,2,R,1,Rep,HD-MT,6675530,104073,N00035616,Ryan_Zinke,271177,0
16485,"Bonnie Coleman",Bonnie,,Coleman,,,1,D,1,Rep,HD-NJ-12,6389632,24799,N00036158,Bonnie_Watson_Coleman,362925,0
16487,"Brendan Boyle",Brendan,F.,Boyle,,,1,D,1,Rep,HD-PA-13,13006066,47357,N00035307,Brendan_Boyle,269627,0
16488,"Don Beyer",Don,S.,Beyer,Jr.,,1,D,1,Rep,HD-VA-8,1579842,1707,N00036018,Don_Beyer,487540,0
16490,"Gary Palmer",Gary,J.,Palmer,,,2,R,1,Rep,HD-AL-6,22027757,146274,N00035691,Gary_Palmer,475776,0
16491,"Kathleen Rice",Kathleen,M.,Rice,,,1,D,1,Rep,HD-NY-4,6510977,127653,N00035927,Kathleen_Rice,489426,0
16492,"Mark DeSaulnier",Mark,,DeSaulnier,,,1,D,1,Rep,HD-CA-11,24686,69477,N00030709,Mark_DeSaulnier,248434,0
16493,"Mark Takai",Mark,,Takai,,,1,D,1,Rep,HD-HI-1,6397247,2602,N00035535,Mark_Takai,193955,0
16494,"Mark Walker",Mark,,Walker,,,2,R,1,Rep,HD-NC-6,17046217,146255,N00035311,Mark_Walker_(North_Carolina),462217,0
16495,"Norma Torres",Norma,J.,Torres,,,1,D,1,Rep,HD-CA-35,6485739,71284,N00036107,Norma_Torres,267783,0
16496,"Pete Aguilar",Pete,,Aguilar,,,1,D,1,Rep,HD-CA-31,17657748,70114,N00033997,Pete_Aguilar,397292,0
16497,"Ruben Gallego",Ruben,,Gallego,,,1,D,1,Rep,HD-AZ-7,6507394,123732,N00036097,Ruben_Gallego,293802,0
16498,"Seth Moulton",Seth,,Moulton,,,1,D,1,Rep,HD-MA-6,25004670,146299,N00035431,Seth_Moulton,464944,0
16499,"Steve Russell",Steve,,Russell,,,2,R,1,Rep,HD-OK-5,8743054,106528,N00036175,Steve_Russell,271940,0
16500,"Ted Lieu",Ted,,Lieu,,,1,D,1,Rep,HD-CA-33,2451821,1516,N00035825,Ted_Lieu,240581,0
16501,"Ralph Abraham",Ralph,Lee,Abraham,,,2,R,1,Rep,HD-LA-5,26395824,155414,N00036633,Ralph_Abraham,500558,0
16502,"Debbie Dingell",Debbie,,Dingell,,,1,D,1,Rep,HD-MI-12,252193,152482,N00036149,Debbie_Dingell,357079,0
16503,"Garret Graves",Garret,,Graves,,,2,R,1,Rep,HD-LA-6,26395838,155424,N00036135,Garret_Graves,160828,0
16504,"Brenda Lawrence",Brenda,L.,Lawrence,,,1,D,1,Rep,HD-MI-14,301691,78851,N00034068,Brenda_Lawrence_(Michigan),391655,0
16505,"Martha McSally",Martha,,McSally,,,2,R,1,Rep,SD-AZ,17657675,137299,N00033982,Martha_McSally,401802,0
16519,"Joni Ernst",Joni,,Ernst,,,2,R,2,Sen,SD-IA,6151700,128583,N00035483,Joni_Ernst,328986,0
16520,"David Perdue",David,,Perdue,,,2,R,2,Sen,SD-GA,12377537,151330,N00035516,David_Perdue,474720,0
16521,"Mike Rounds",Mike,,Rounds,,,2,R,2,Sen,SD-SD,6580808,7455,N00035187,Mike_Rounds,198882,0
16522,"Ben Sasse",Ben,,Sasse,,,2,R,2,Sen,SD-NE,23353806,150182,N00035544,Ben_Sasse,229398,0
16523,"Dan Sullivan",Dan,,Sullivan,,,2,R,2,Sen,SD-AK,39833727,114964,N00035774,Daniel_S._Sullivan,328336,0
16524,"Thom Tillis",Thom,,Tillis,,,2,R,2,Sen,SD-NC,5942566,57717,N00035492,Thom_Tillis_(North_Carolina),250143,0
16824,"Stacey Plaskett",Stacey,E.,Plaskett,,,1,D,1,Rep,HD-VI,0,155929,N00035000,Stacey_Plaskett,439826,0
17510,"Amata Radewagen",Amata,Coleman,Radewagen,,,1,D,1,Rep,HD-AS,0,128380,N00007635,Aumua_Amata_Radewagen,439739,0
17698,"Daniel Donovan",Daniel,M.,Donovan,Jr.,,2,R,1,Rep,HD-NY-11,5036479,126127,N00036928,Daniel_Donovan_(New_York),535544,0
17704,"Trent Kelly",Trent,,Kelly,,,2,R,1,Rep,HD-MS-1,29268676,156389,N00037003,Trent_Kelly,536266,0
17717,"Darin LaHood",Darin,,LaHood,,,2,R,1,Rep,HD-IL-18,2782492,128760,N00037031,Darin_LaHood,333096,0
17742,"Brandon Todd",Brandon,,Todd,,,1,D,2,Sen,SD-004,40588117,72071,,Brandon_Todd,273756,0
17743,"LaRuby May",LaRuby,,May,,,1,D,2,Sen,SD-008,17426585,142528,,LaRuby_May,536321,0
17958,"Warren Davidson",Warren,,Davidson,,,2,R,1,Rep,HD-OH-8,2882234,166760,N00038767,Warren_Davidson,565476,0
17972,"Robert White",Robert,,White,,,1,D,2,Sen,SD-000,17625725,177660,,Robert_White_(District_of_Columbia),508478,0
17980,"James Comer",James,,Comer,,,2,R,1,Rep,HD-KY-1,13000729,35169,N00038260,James_Comer_Jr.,205575,0
17981,"Dwight Evans",Dwight,,Evans,,,1,D,1,Rep,HD-PA-2,13006152,9128,N00038450,Dwight_Evans,198425,0
